,Unnamed: 0,filename,finding
1644,866.0,NORMAL2-IM-0695-0001.jpeg,Non Covid
1645,867.0,NORMAL2-IM-0694-0001.jpeg,Non Covid
1646,868.0,NORMAL2-IM-0838-0001.jpeg,Non Covid
1647,869.0,NORMAL2-IM-0837-0001.jpeg,Non Covid
1648,870.0,NORMAL2-IM-0836-0001.jpeg,Non Covid
1649,871.0,NORMAL2-IM-0834-0001.jpeg,Non Covid
1650,872.0,NORMAL2-IM-0833-0001.jpeg,Non Covid
1651,873.0,NORMAL2-IM-0832-0001.jpeg,Non Covid
1652,874.0,NORMAL2-IM-0832-0001-0002.jpeg,Non Covid
1653,875.0,NORMAL2-IM-0832-0001-0001.jpeg,Non Covid
1654,876.0,NORMAL2-IM-0831-0001.jpeg,Non Covid
1655,877.0,NORMAL2-IM-0830-0001.jpeg,Non Covid
1656,878.0,NORMAL2-IM-0829-0001.jpeg,Non Covid
1657,879.0,NORMAL2-IM-0828-0001.jpeg,Non Covid
1658,880.0,NORMAL2-IM-0827-0001.jpeg,Non Covid
1659,881.0,NORMAL2-IM-0826-0001.jpeg,Non Covid
1660,882.0,NORMAL2-IM-0825-0001.jpeg,Non Covid
1661,883.0,NORMAL2-IM-0824-0001.jpeg,Non Covid
1662,884.0,NORMAL2-IM-0822-0001.jpeg,Non Covid
1663,885.0,NORMAL2-IM-0821-0001.jpeg,Non Covid
1664,886.0,NORMAL2-IM-0820-0001.jpeg,Non Covid
1665,887.0,NORMAL2-IM-0819-0001.jpeg,Non Covid
1666,888.0,NORMAL2-IM-0818-0001.jpeg,Non Covid
1667,889.0,NORMAL2-IM-0818-0001-0002.jpeg,Non Covid
1668,890.0,NORMAL2-IM-0816-0001.jpeg,Non Covid
1669,891.0,NORMAL2-IM-0815-0001.jpeg,Non Covid
1670,892.0,NORMAL2-IM-0814-0001.jpeg,Non Covid
1671,893.0,NORMAL2-IM-0812-0001.jpeg,Non Covid
1672,894.0,NORMAL2-IM-0811-0001.jpeg,Non Covid
1673,895.0,NORMAL2-IM-0810-0001.jpeg,Non Covid
1674,896.0,NORMAL2-IM-0809-0001.jpeg,Non Covid
1675,897.0,NORMAL2-IM-0808-0001.jpeg,Non Covid
1676,898.0,NORMAL2-IM-0807-0001.jpeg,Non Covid
1677,899.0,NORMAL2-IM-0806-0001.jpeg,Non Covid
1678,900.0,NORMAL2-IM-0873-0001.jpeg,Non Covid
1679,901.0,NORMAL2-IM-0872-0001.jpeg,Non Covid
1680,902.0,NORMAL2-IM-0871-0001.jpeg,Non Covid
1681,903.0,NORMAL2-IM-0870-0001.jpeg,Non Covid
1682,904.0,NORMAL2-IM-0869-0001.jpeg,Non Covid
1683,905.0,NORMAL2-IM-0868-0001.jpeg,Non Covid
1684,906.0,NORMAL2-IM-0867-0001.jpeg,Non Covid
1685,907.0,NORMAL2-IM-0866-0001.jpeg,Non Covid
1686,908.0,NORMAL2-IM-0865-0001.jpeg,Non Covid
1687,909.0,NORMAL2-IM-0863-0001.jpeg,Non Covid
1688,910.0,NORMAL2-IM-0862-0001.jpeg,Non Covid
1689,911.0,NORMAL2-IM-0860-0001.jpeg,Non Covid
1690,912.0,NORMAL2-IM-0859-0001.jpeg,Non Covid
1691,913.0,NORMAL2-IM-0858-0001.jpeg,Non Covid
1692,914.0,NORMAL2-IM-0857-0001.jpeg,Non Covid
1693,915.0,NORMAL2-IM-0856-0001.jpeg,Non Covid
1694,916.0,NORMAL2-IM-0855-0001.jpeg,Non Covid
1695,917.0,NORMAL2-IM-0854-0001.jpeg,Non Covid
1696,918.0,NORMAL2-IM-0853-0001.jpeg,Non Covid
1697,919.0,NORMAL2-IM-0852-0001.jpeg,Non Covid
1698,920.0,NORMAL2-IM-0851-0001.jpeg,Non Covid
1699,921.0,NORMAL2-IM-0851-0001-0002.jpeg,Non Covid
1700,922.0,NORMAL2-IM-0851-0001-0001.jpeg,Non Covid
1701,923.0,NORMAL2-IM-0849-0001.jpeg,Non Covid
1702,924.0,NORMAL2-IM-0848-0001.jpeg,Non Covid
1703,925.0,NORMAL2-IM-0847-0001.jpeg,Non Covid
1704,926.0,NORMAL2-IM-0846-0001.jpeg,Non Covid
1705,927.0,NORMAL2-IM-0845-0001.jpeg,Non Covid
1706,928.0,NORMAL2-IM-0843-0001.jpeg,Non Covid
1707,929.0,NORMAL2-IM-0842-0001.jpeg,Non Covid
1708,930.0,NORMAL2-IM-0841-0001.jpeg,Non Covid
1709,931.0,NORMAL2-IM-0840-0001.jpeg,Non Covid
1710,932.0,NORMAL2-IM-0839-0001.jpeg,Non Covid
1711,933.0,NORMAL2-IM-0908-0001.jpeg,Non Covid
1712,934.0,NORMAL2-IM-0907-0001.jpeg,Non Covid
1713,935.0,NORMAL2-IM-0906-0001.jpeg,Non Covid
1714,936.0,NORMAL2-IM-0905-0001.jpeg,Non Covid
1715,937.0,NORMAL2-IM-0904-0001.jpeg,Non Covid
1716,938.0,NORMAL2-IM-0903-0001.jpeg,Non Covid
1717,939.0,NORMAL2-IM-0900-0001.jpeg,Non Covid
1718,940.0,NORMAL2-IM-0899-0001.jpeg,Non Covid
1719,941.0,NORMAL2-IM-0898-0001.jpeg,Non Covid
1720,942.0,NORMAL2-IM-0897-0001.jpeg,Non Covid
1721,943.0,NORMAL2-IM-0896-0001.jpeg,Non Covid
1722,944.0,NORMAL2-IM-0895-0001.jpeg,Non Covid
1723,945.0,NORMAL2-IM-0894-0001.jpeg,Non Covid
1724,946.0,NORMAL2-IM-0893-0001.jpeg,Non Covid
1725,947.0,NORMAL2-IM-0892-0001.jpeg,Non Covid
1726,948.0,NORMAL2-IM-0890-0001.jpeg,Non Covid
1727,949.0,NORMAL2-IM-0888-0001.jpeg,Non Covid
1728,950.0,NORMAL2-IM-0887-0001.jpeg,Non Covid
1729,951.0,NORMAL2-IM-0886-0001.jpeg,Non Covid
1730,952.0,NORMAL2-IM-0885-0001.jpeg,Non Covid
1731,953.0,NORMAL2-IM-0882-0001.jpeg,Non Covid
1732,954.0,NORMAL2-IM-0881-0001.jpeg,Non Covid
1733,955.0,NORMAL2-IM-0880-0001.jpeg,Non Covid
1734,956.0,NORMAL2-IM-0879-0001.jpeg,Non Covid
1735,957.0,NORMAL2-IM-0877-0001.jpeg,Non Covid
1736,958.0,NORMAL2-IM-0876-0001.jpeg,Non Covid
1737,959.0,NORMAL2-IM-0875-0001.jpeg,Non Covid
1738,960.0,NORMAL2-IM-0874-0001.jpeg,Non Covid
1739,961.0,NORMAL2-IM-0941-0001.jpeg,Non Covid
1740,962.0,NORMAL2-IM-0939-0001.jpeg,Non Covid
1741,963.0,NORMAL2-IM-0937-0001.jpeg,Non Covid
1742,964.0,NORMAL2-IM-0936-0001.jpeg,Non Covid
1743,965.0,NORMAL2-IM-0935-0001.jpeg,Non Covid
1744,966.0,NORMAL2-IM-0934-0001.jpeg,Non Covid
1745,967.0,NORMAL2-IM-0933-0001.jpeg,Non Covid
1746,968.0,NORMAL2-IM-0932-0001.jpeg,Non Covid
1747,969.0,NORMAL2-IM-0931-0001.jpeg,Non Covid
1748,970.0,NORMAL2-IM-0930-0001.jpeg,Non Covid
1749,971.0,NORMAL2-IM-0929-0001.jpeg,Non Covid
1750,972.0,NORMAL2-IM-0927-0001.jpeg,Non Covid
1751,973.0,NORMAL2-IM-0926-0001.jpeg,Non Covid
1752,974.0,NORMAL2-IM-0925-0001.jpeg,Non Covid
1753,975.0,NORMAL2-IM-0924-0001.jpeg,Non Covid
1754,976.0,NORMAL2-IM-0923-0001.jpeg,Non Covid
1755,977.0,NORMAL2-IM-0922-0001.jpeg,Non Covid
1756,978.0,NORMAL2-IM-0919-0001.jpeg,Non Covid
1757,979.0,NORMAL2-IM-0918-0001.jpeg,Non Covid
1758,980.0,NORMAL2-IM-0917-0001.jpeg,Non Covid
1759,981.0,NORMAL2-IM-0915-0001.jpeg,Non Covid
1760,982.0,NORMAL2-IM-0914-0001.jpeg,Non Covid
1761,983.0,NORMAL2-IM-0913-0001.jpeg,Non Covid
1762,984.0,NORMAL2-IM-0912-0001.jpeg,Non Covid
1763,985.0,NORMAL2-IM-0911-0001.jpeg,Non Covid
1764,986.0,NORMAL2-IM-0910-0001.jpeg,Non Covid
1765,987.0,NORMAL2-IM-0909-0001.jpeg,Non Covid
1766,988.0,NORMAL2-IM-0981-0001.jpeg,Non Covid
1767,989.0,NORMAL2-IM-0980-0001.jpeg,Non Covid
1768,990.0,NORMAL2-IM-0979-0001.jpeg,Non Covid
1769,991.0,NORMAL2-IM-0978-0001.jpeg,Non Covid
1770,992.0,NORMAL2-IM-0977-0001.jpeg,Non Covid
1771,993.0,NORMAL2-IM-0976-0001.jpeg,Non Covid
1772,994.0,NORMAL2-IM-0975-0001.jpeg,Non Covid
1773,995.0,NORMAL2-IM-0974-0001.jpeg,Non Covid
1774,996.0,NORMAL2-IM-0971-0001-0002.jpeg,Non Covid
1775,997.0,NORMAL2-IM-0971-0001-0001.jpeg,Non Covid
1776,998.0,NORMAL2-IM-0970-0001.jpeg,Non Covid
1777,999.0,NORMAL2-IM-0969-0001.jpeg,Non Covid
1778,1000.0,NORMAL2-IM-0967-0001.jpeg,Non Covid
1779,1001.0,NORMAL2-IM-0966-0001.jpeg,Non Covid
1780,1002.0,NORMAL2-IM-0965-0001.jpeg,Non Covid
1781,1003.0,NORMAL2-IM-0962-0001.jpeg,Non Covid
1782,1004.0,NORMAL2-IM-0961-0001.jpeg,Non Covid
1783,1005.0,NORMAL2-IM-0960-0001.jpeg,Non Covid
1784,1006.0,NORMAL2-IM-0959-0001.jpeg,Non Covid
1785,1007.0,NORMAL2-IM-0957-0001.jpeg,Non Covid
1786,1008.0,NORMAL2-IM-0956-0001.jpeg,Non Covid
1787,1009.0,NORMAL2-IM-0955-0001.jpeg,Non Covid
1788,1010.0,NORMAL2-IM-0954-0001.jpeg,Non Covid
1789,1011.0,NORMAL2-IM-0952-0001.jpeg,Non Covid
1790,1012.0,NORMAL2-IM-0951-0001.jpeg,Non Covid
1791,1013.0,NORMAL2-IM-0950-0001.jpeg,Non Covid
1792,1014.0,NORMAL2-IM-0949-0001.jpeg,Non Covid
1793,1015.0,NORMAL2-IM-0948-0001.jpeg,Non Covid
1794,1016.0,NORMAL2-IM-0947-0001.jpeg,Non Covid
1795,1017.0,NORMAL2-IM-0946-0001.jpeg,Non Covid
1796,1018.0,NORMAL2-IM-0945-0001.jpeg,Non Covid
1797,1019.0,NORMAL2-IM-0944-0001.jpeg,Non Covid
1798,1020.0,NORMAL2-IM-0942-0001.jpeg,Non Covid
1799,1021.0,NORMAL2-IM-1018-0001.jpeg,Non Covid
1800,1022.0,NORMAL2-IM-1017-0001.jpeg,Non Covid
1801,1023.0,NORMAL2-IM-1016-0001.jpeg,Non Covid
1802,1024.0,NORMAL2-IM-1015-0001.jpeg,Non Covid
1803,1025.0,NORMAL2-IM-1014-0001.jpeg,Non Covid
1804,1026.0,NORMAL2-IM-1011-0001.jpeg,Non Covid
1805,1027.0,NORMAL2-IM-1010-0001.jpeg,Non Covid
1806,1028.0,NORMAL2-IM-1008-0001.jpeg,Non Covid
1807,1029.0,NORMAL2-IM-1006-0001.jpeg,Non Covid
1808,1030.0,NORMAL2-IM-1005-0001.jpeg,Non Covid
1809,1031.0,NORMAL2-IM-1004-0001.jpeg,Non Covid
1810,1032.0,NORMAL2-IM-1002-0001.jpeg,Non Covid
1811,1033.0,NORMAL2-IM-1001-0001.jpeg,Non Covid
1812,1034.0,NORMAL2-IM-0999-0001.jpeg,Non Covid
1813,1035.0,NORMAL2-IM-0998-0001.jpeg,Non Covid
1814,1036.0,NORMAL2-IM-0997-0001.jpeg,Non Covid
1815,1037.0,NORMAL2-IM-0995-0001.jpeg,Non Covid
1816,1038.0,NORMAL2-IM-0995-0001-0002.jpeg,Non Covid
1817,1039.0,NORMAL2-IM-0995-0001-0001.jpeg,Non Covid
1818,1040.0,NORMAL2-IM-0994-0001.jpeg,Non Covid
1819,1041.0,NORMAL2-IM-0993-0001.jpeg,Non Covid
1820,1042.0,NORMAL2-IM-0992-0001.jpeg,Non Covid
1821,1043.0,NORMAL2-IM-0989-0001.jpeg,Non Covid
1822,1044.0,NORMAL2-IM-0988-0001.jpeg,Non Covid
1823,1045.0,NORMAL2-IM-0987-0001.jpeg,Non Covid
1824,1046.0,NORMAL2-IM-0986-0001.jpeg,Non Covid
1825,1047.0,NORMAL2-IM-0983-0001.jpeg,Non Covid
1826,1048.0,NORMAL2-IM-0983-0001-0002.jpeg,Non Covid
1827,1049.0,NORMAL2-IM-0983-0001-0001.jpeg,Non Covid
1828,1050.0,NORMAL2-IM-1052-0001.jpeg,Non Covid
1829,1051.0,NORMAL2-IM-1051-0001.jpeg,Non Covid
1830,1052.0,NORMAL2-IM-1050-0001.jpeg,Non Covid
1831,1053.0,NORMAL2-IM-1049-0001.jpeg,Non Covid
1832,1054.0,NORMAL2-IM-1048-0001.jpeg,Non Covid
1833,1055.0,NORMAL2-IM-1047-0001.jpeg,Non Covid
1834,1056.0,NORMAL2-IM-1046-0001.jpeg,Non Covid
1835,1057.0,NORMAL2-IM-1045-0001.jpeg,Non Covid
1836,1058.0,NORMAL2-IM-1044-0001.jpeg,Non Covid
1837,1059.0,NORMAL2-IM-1043-0001.jpeg,Non Covid
1838,1060.0,NORMAL2-IM-1041-0001.jpeg,Non Covid
1839,1061.0,NORMAL2-IM-1040-0001.jpeg,Non Covid
1840,1062.0,NORMAL2-IM-1039-0001.jpeg,Non Covid
1841,1063.0,NORMAL2-IM-1038-0001.jpeg,Non Covid
1842,1064.0,NORMAL2-IM-1037-0001.jpeg,Non Covid
1843,1065.0,NORMAL2-IM-1035-0001.jpeg,Non Covid
1844,1066.0,NORMAL2-IM-1033-0001.jpeg,Non Covid
1845,1067.0,NORMAL2-IM-1030-0001.jpeg,Non Covid
1846,1068.0,NORMAL2-IM-1028-0001.jpeg,Non Covid
1847,1069.0,NORMAL2-IM-1027-0001.jpeg,Non Covid
1848,1070.0,NORMAL2-IM-1026-0001.jpeg,Non Covid
1849,1071.0,NORMAL2-IM-1025-0001.jpeg,Non Covid
1850,1072.0,NORMAL2-IM-1024-0001.jpeg,Non Covid
1851,1073.0,NORMAL2-IM-1023-0001.jpeg,Non Covid
1852,1074.0,NORMAL2-IM-1022-0001.jpeg,Non Covid
1853,1075.0,NORMAL2-IM-1020-0001.jpeg,Non Covid
1854,1076.0,NORMAL2-IM-1020-0001-0002.jpeg,Non Covid
1855,1077.0,NORMAL2-IM-1020-0001-0001.jpeg,Non Covid
1856,1078.0,NORMAL2-IM-1019-0001.jpeg,Non Covid
1857,1079.0,NORMAL2-IM-1104-0001.jpeg,Non Covid
1858,1080.0,NORMAL2-IM-1103-0001-0001.jpeg,Non Covid
1859,1081.0,NORMAL2-IM-1102-0001.jpeg,Non Covid
1860,1082.0,NORMAL2-IM-1102-0001-0002.jpeg,Non Covid
1861,1083.0,NORMAL2-IM-1102-0001-0001.jpeg,Non Covid
1862,1084.0,NORMAL2-IM-1100-0001.jpeg,Non Covid
1863,1085.0,NORMAL2-IM-1098-0001.jpeg,Non Covid
1864,1086.0,NORMAL2-IM-1096-0001.jpeg,Non Covid
1865,1087.0,NORMAL2-IM-1096-0001-0003.jpeg,Non Covid
1866,1088.0,NORMAL2-IM-1096-0001-0001.jpeg,Non Covid
1867,1089.0,NORMAL2-IM-1094-0001.jpeg,Non Covid
1868,1090.0,NORMAL2-IM-1094-0001-0002.jpeg,Non Covid
1869,1091.0,NORMAL2-IM-1094-0001-0001.jpeg,Non Covid
1870,1092.0,NORMAL2-IM-1093-0001.jpeg,Non Covid
1871,1093.0,NORMAL2-IM-1091-0001.jpeg,Non Covid
1872,1094.0,NORMAL2-IM-1090-0001.jpeg,Non Covid
1873,1095.0,NORMAL2-IM-1089-0001.jpeg,Non Covid
1874,1096.0,NORMAL2-IM-1088-0001.jpeg,Non Covid
1875,1097.0,NORMAL2-IM-1086-0001.jpeg,Non Covid
1876,1098.0,NORMAL2-IM-1084-0001.jpeg,Non Covid
1877,1099.0,NORMAL2-IM-1073-0001.jpeg,Non Covid
1878,1100.0,NORMAL2-IM-1067-0001.jpeg,Non Covid
1879,1101.0,NORMAL2-IM-1067-0001-0001.jpeg,Non Covid
1880,1102.0,NORMAL2-IM-1064-0001.jpeg,Non Covid
1881,1103.0,NORMAL2-IM-1062-0001.jpeg,Non Covid
1882,1104.0,NORMAL2-IM-1060-0001.jpeg,Non Covid
1883,1105.0,NORMAL2-IM-1059-0001.jpeg,Non Covid
1884,1106.0,NORMAL2-IM-1058-0001.jpeg,Non Covid
1885,1107.0,NORMAL2-IM-1056-0001.jpeg,Non Covid
1886,1108.0,NORMAL2-IM-1055-0001.jpeg,Non Covid
1887,1109.0,NORMAL2-IM-1054-0001.jpeg,Non Covid
1888,1110.0,NORMAL2-IM-1053-0001.jpeg,Non Covid
1889,1111.0,NORMAL2-IM-1142-0001-0001.jpeg,Non Covid
1890,1112.0,NORMAL2-IM-1141-0001.jpeg,Non Covid
1891,1113.0,NORMAL2-IM-1138-0001.jpeg,Non Covid
1892,1114.0,NORMAL2-IM-1136-0001.jpeg,Non Covid
1893,1115.0,NORMAL2-IM-1135-0001.jpeg,Non Covid
1894,1116.0,NORMAL2-IM-1134-0001.jpeg,Non Covid
1895,1117.0,NORMAL2-IM-1132-0001.jpeg,Non Covid
1896,1118.0,NORMAL2-IM-1131-0001.jpeg,Non Covid
1897,1119.0,NORMAL2-IM-1130-0001.jpeg,Non Covid
1898,1120.0,NORMAL2-IM-1128-0001.jpeg,Non Covid
1899,1121.0,NORMAL2-IM-1128-0001-0002.jpeg,Non Covid
1900,1122.0,NORMAL2-IM-1128-0001-0001.jpeg,Non Covid
1901,1123.0,NORMAL2-IM-1127-0001.jpeg,Non Covid
1902,1124.0,NORMAL2-IM-1126-0001.jpeg,Non Covid
1903,1125.0,NORMAL2-IM-1125-0001.jpeg,Non Covid
1904,1126.0,NORMAL2-IM-1124-0001.jpeg,Non Covid
1905,1127.0,NORMAL2-IM-1123-0001.jpeg,Non Covid
1906,1128.0,NORMAL2-IM-1122-0001.jpeg,Non Covid
1907,1129.0,NORMAL2-IM-1120-0001.jpeg,Non Covid
1908,1130.0,NORMAL2-IM-1118-0001.jpeg,Non Covid
1909,1131.0,NORMAL2-IM-1117-0001.jpeg,Non Covid
1910,1132.0,NORMAL2-IM-1116-0001.jpeg,Non Covid
1911,1133.0,NORMAL2-IM-1116-0001-0002.jpeg,Non Covid
1912,1134.0,NORMAL2-IM-1116-0001-0001.jpeg,Non Covid
1913,1135.0,NORMAL2-IM-1114-0001.jpeg,Non Covid
1914,1136.0,NORMAL2-IM-1113-0001.jpeg,Non Covid
1915,1137.0,NORMAL2-IM-1112-0001.jpeg,Non Covid
1916,1138.0,NORMAL2-IM-1111-0001.jpeg,Non Covid
1917,1139.0,NORMAL2-IM-1110-0001.jpeg,Non Covid
1918,1140.0,NORMAL2-IM-1109-0001.jpeg,Non Covid
1919,1141.0,NORMAL2-IM-1108-0001.jpeg,Non Covid
1920,1142.0,NORMAL2-IM-1106-0001.jpeg,Non Covid
1921,1143.0,NORMAL2-IM-1105-0001.jpeg,Non Covid
1922,1144.0,NORMAL2-IM-1175-0001.jpeg,Non Covid
1923,1145.0,NORMAL2-IM-1174-0001.jpeg,Non Covid
1924,1146.0,NORMAL2-IM-1173-0001.jpeg,Non Covid
1925,1147.0,NORMAL2-IM-1171-0001.jpeg,Non Covid
1926,1148.0,NORMAL2-IM-1170-0001.jpeg,Non Covid
1927,1149.0,NORMAL2-IM-1169-0001.jpeg,Non Covid
1928,1150.0,NORMAL2-IM-1168-0001.jpeg,Non Covid
1929,1151.0,NORMAL2-IM-1167-0001.jpeg,Non Covid
1930,1152.0,NORMAL2-IM-1164-0001.jpeg,Non Covid
1931,1153.0,NORMAL2-IM-1163-0001.jpeg,Non Covid
1932,1154.0,NORMAL2-IM-1162-0001.jpeg,Non Covid
1933,1155.0,NORMAL2-IM-1161-0001.jpeg,Non Covid
1934,1156.0,NORMAL2-IM-1160-0001.jpeg,Non Covid
1935,1157.0,NORMAL2-IM-1158-0001.jpeg,Non Covid
1936,1158.0,NORMAL2-IM-1157-0001.jpeg,Non Covid
1937,1159.0,NORMAL2-IM-1156-0001.jpeg,Non Covid
1938,1160.0,NORMAL2-IM-1155-0001.jpeg,Non Covid
1939,1161.0,NORMAL2-IM-1154-0001.jpeg,Non Covid
1940,1162.0,NORMAL2-IM-1154-0001-0002.jpeg,Non Covid
1941,1163.0,NORMAL2-IM-1154-0001-0001.jpeg,Non Covid
1942,1164.0,NORMAL2-IM-1153-0001.jpeg,Non Covid
1943,1165.0,NORMAL2-IM-1152-0001.jpeg,Non Covid
1944,1166.0,NORMAL2-IM-1152-0001-0002.jpeg,Non Covid
1945,1167.0,NORMAL2-IM-1152-0001-0001.jpeg,Non Covid
1946,1168.0,NORMAL2-IM-1151-0001.jpeg,Non Covid
1947,1169.0,NORMAL2-IM-1150-0001.jpeg,Non Covid
1948,1170.0,NORMAL2-IM-1149-0001.jpeg,Non Covid
1949,1171.0,NORMAL2-IM-1148-0001.jpeg,Non Covid
1950,1172.0,NORMAL2-IM-1147-0001.jpeg,Non Covid
1951,1173.0,NORMAL2-IM-1145-0001.jpeg,Non Covid
1952,1174.0,NORMAL2-IM-1144-0001.jpeg,Non Covid
1953,1175.0,NORMAL2-IM-1142-0001.jpeg,Non Covid
1954,1176.0,NORMAL2-IM-1142-0001-0002.jpeg,Non Covid
1955,1177.0,NORMAL2-IM-1221-0001.jpeg,Non Covid
1956,1178.0,NORMAL2-IM-1220-0001.jpeg,Non Covid
1957,1179.0,NORMAL2-IM-1219-0001.jpeg,Non Covid
1958,1180.0,NORMAL2-IM-1218-0001.jpeg,Non Covid
1959,1181.0,NORMAL2-IM-1214-0001.jpeg,Non Covid
1960,1182.0,NORMAL2-IM-1209-0001.jpeg,Non Covid
1961,1183.0,NORMAL2-IM-1206-0001.jpeg,Non Covid
1962,1184.0,NORMAL2-IM-1205-0001.jpeg,Non Covid
1963,1185.0,NORMAL2-IM-1204-0001.jpeg,Non Covid
1964,1186.0,NORMAL2-IM-1203-0001.jpeg,Non Covid
1965,1187.0,NORMAL2-IM-1202-0001.jpeg,Non Covid
1966,1188.0,NORMAL2-IM-1201-0001.jpeg,Non Covid
1967,1189.0,NORMAL2-IM-1200-0001.jpeg,Non Covid
1968,1190.0,NORMAL2-IM-1198-0001.jpeg,Non Covid
1969,1191.0,NORMAL2-IM-1197-0001.jpeg,Non Covid
1970,1192.0,NORMAL2-IM-1196-0001.jpeg,Non Covid
1971,1193.0,NORMAL2-IM-1194-0001.jpeg,Non Covid
1972,1194.0,NORMAL2-IM-1192-0001.jpeg,Non Covid
1973,1195.0,NORMAL2-IM-1191-0001.jpeg,Non Covid
1974,1196.0,NORMAL2-IM-1190-0001.jpeg,Non Covid
1975,1197.0,NORMAL2-IM-1189-0001.jpeg,Non Covid
1976,1198.0,NORMAL2-IM-1188-0001.jpeg,Non Covid
1977,1199.0,NORMAL2-IM-1187-0001.jpeg,Non Covid
1978,1200.0,NORMAL2-IM-1185-0001.jpeg,Non Covid
1979,1201.0,NORMAL2-IM-1184-0001.jpeg,Non Covid
1980,1202.0,NORMAL2-IM-1183-0001.jpeg,Non Covid
1981,1203.0,NORMAL2-IM-1182-0001.jpeg,Non Covid
1982,1204.0,NORMAL2-IM-1181-0001.jpeg,Non Covid
1983,1205.0,NORMAL2-IM-1180-0001.jpeg,Non Covid
1984,1206.0,NORMAL2-IM-1179-0001.jpeg,Non Covid
1985,1207.0,NORMAL2-IM-1178-0001.jpeg,Non Covid
1986,1208.0,NORMAL2-IM-1177-0001.jpeg,Non Covid
1987,1209.0,NORMAL2-IM-1176-0001.jpeg,Non Covid
1988,1210.0,NORMAL2-IM-1261-0001.jpeg,Non Covid
1989,1211.0,NORMAL2-IM-1260-0001.jpeg,Non Covid
1990,1212.0,NORMAL2-IM-1258-0001.jpeg,Non Covid
1991,1213.0,NORMAL2-IM-1258-0001-0002.jpeg,Non Covid
1992,1214.0,NORMAL2-IM-1258-0001-0001.jpeg,Non Covid
1993,1215.0,NORMAL2-IM-1257-0001.jpeg,Non Covid
1994,1216.0,NORMAL2-IM-1256-0001.jpeg,Non Covid
1995,1217.0,NORMAL2-IM-1254-0001.jpeg,Non Covid
1996,1218.0,NORMAL2-IM-1253-0001.jpeg,Non Covid
1997,1219.0,NORMAL2-IM-1252-0001.jpeg,Non Covid
1998,1220.0,NORMAL2-IM-1250-0001.jpeg,Non Covid
1999,1221.0,NORMAL2-IM-1247-0001.jpeg,Non Covid
2000,1222.0,NORMAL2-IM-1245-0001.jpeg,Non Covid
2001,1223.0,NORMAL2-IM-1244-0001.jpeg,Non Covid
2002,1224.0,NORMAL2-IM-1243-0001.jpeg,Non Covid
2003,1225.0,NORMAL2-IM-1242-0001.jpeg,Non Covid
2004,1226.0,NORMAL2-IM-1241-0001.jpeg,Non Covid
2005,1227.0,NORMAL2-IM-1240-0001.jpeg,Non Covid
2006,1228.0,NORMAL2-IM-1237-0001.jpeg,Non Covid
2007,1229.0,NORMAL2-IM-1236-0001.jpeg,Non Covid
2008,1230.0,NORMAL2-IM-1234-0001.jpeg,Non Covid
2009,1231.0,NORMAL2-IM-1232-0001.jpeg,Non Covid
2010,1232.0,NORMAL2-IM-1231-0001.jpeg,Non Covid
2011,1233.0,NORMAL2-IM-1228-0001.jpeg,Non Covid
2012,1234.0,NORMAL2-IM-1227-0001.jpeg,Non Covid
2013,1235.0,NORMAL2-IM-1226-0001.jpeg,Non Covid
2014,1236.0,NORMAL2-IM-1225-0001.jpeg,Non Covid
2015,1237.0,NORMAL2-IM-1224-0001.jpeg,Non Covid
2016,1238.0,NORMAL2-IM-1223-0001.jpeg,Non Covid
2017,1239.0,NORMAL2-IM-1222-0001.jpeg,Non Covid
2018,1240.0,NORMAL2-IM-1292-0001.jpeg,Non Covid
2019,1241.0,NORMAL2-IM-1291-0001.jpeg,Non Covid
2020,1242.0,NORMAL2-IM-1290-0001.jpeg,Non Covid
2021,1243.0,NORMAL2-IM-1289-0001.jpeg,Non Covid
2022,1244.0,NORMAL2-IM-1288-0001.jpeg,Non Covid
2023,1245.0,NORMAL2-IM-1287-0001.jpeg,Non Covid
2024,1246.0,NORMAL2-IM-1286-0001.jpeg,Non Covid
2025,1247.0,NORMAL2-IM-1285-0001.jpeg,Non Covid
2026,1248.0,NORMAL2-IM-1282-0001.jpeg,Non Covid
2027,1249.0,NORMAL2-IM-1281-0001.jpeg,Non Covid
2028,1250.0,NORMAL2-IM-1280-0001.jpeg,Non Covid
2029,1251.0,NORMAL2-IM-1279-0001.jpeg,Non Covid
2030,1252.0,NORMAL2-IM-1278-0001.jpeg,Non Covid
2031,1253.0,NORMAL2-IM-1277-0001.jpeg,Non Covid
2032,1254.0,NORMAL2-IM-1277-0001-0002.jpeg,Non Covid
2033,1255.0,NORMAL2-IM-1277-0001-0001.jpeg,Non Covid
2034,1256.0,NORMAL2-IM-1276-0001.jpeg,Non Covid
2035,1257.0,NORMAL2-IM-1275-0001.jpeg,Non Covid
2036,1258.0,NORMAL2-IM-1274-0001.jpeg,Non Covid
2037,1259.0,NORMAL2-IM-1273-0001.jpeg,Non Covid
2038,1260.0,NORMAL2-IM-1272-0001.jpeg,Non Covid
2039,1261.0,NORMAL2-IM-1271-0001.jpeg,Non Covid
2040,1262.0,NORMAL2-IM-1270-0001.jpeg,Non Covid
2041,1263.0,NORMAL2-IM-1269-0001.jpeg,Non Covid
2042,1264.0,NORMAL2-IM-1269-0001-0002.jpeg,Non Covid
2043,1265.0,NORMAL2-IM-1269-0001-0001.jpeg,Non Covid
